user_id,input_text,input_tokens,output_text,output_tokens,start_time,ack_time,first_token_time,end_time,response_time,tt_ack,ttft,tpot,error_code,error_text,max_queries,max_input_tokens,max_output_tokens,load_options_concurrency,load_options_duration,plugin,plugin_options_streaming,plugin_options_model_name,extra_metadata_replicas
10,<s>[INST] ...,61,"  Ah, a qu...",513,1707860942.9734678,1707860943.1624062,1707860943.219775,1707860971.3384717,28365.00382423401,188.93837928771973,246.3071346282959,54.91932947188616,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
10,<s>[INST] ...,239,  Based on...,348,1707860971.3389058,1707860971.5353456,1707860971.5801687,1707860990.1458867,18806.980848312378,196.4397430419922,241.26291275024414,53.50350990075543,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
10,<s>[INST] ...,88,  As a res...,378,1707860990.1463368,1707860990.346078,1707860990.4031684,1707861010.6656883,20519.351482391357,199.74112510681152,256.8316459655762,53.74673696664664,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
10,<s>[INST] ...,56,  OH MY GO...,63,1707861010.665951,1707861011.7978027,1707861011.8624465,1707861015.4500368,4784.085750579834,1131.8516731262207,1196.495532989502,57.864358348231164,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
10,<s>[INST] ...,76,  Sure! I'...,537,1707861015.4502797,1707861015.6341372,1707861015.8082328,1707861043.1392524,27688.97271156311,183.85744094848633,357.9530715942383,50.990708283524015,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
11,<s>[INST] ...,112,"  Sure, I'...",643,1707860916.9874783,1707860917.2801669,1707860917.3355992,1707860953.0910757,36103.59740257263,292.68860816955566,348.12092781066895,55.693888589971905,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
11,<s>[INST] ...,229,  Based on...,380,1707860953.0915675,1707860953.308559,1707860953.3747263,1707860973.6935563,20601.988792419434,216.99142456054688,283.1587791442871,53.61168868938034,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
11,<s>[INST] ...,109,  As an AI...,152,1707860973.6938624,1707860973.8723633,1707860973.940409,1707860982.48141,8787.547588348389,178.50089073181152,246.54650688171387,56.56292106931573,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
11,<s>[INST] ...,122,  As an AI...,379,1707860982.4816608,1707860982.687295,1707860982.7419121,1707861003.1576695,20676.008701324463,205.63411712646484,260.2512836456299,54.009940258409614,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
11,<s>[INST] ...,148,  Title: T...,700,1707861003.1581175,1707861003.3519547,1707861003.3945658,1707861041.5433953,38385.27774810791,193.83716583251953,236.4482879638672,54.576293934397775,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
12,<s>[INST] ...,118,  Hello! I...,493,1707860917.1193516,1707860918.3435488,1707860918.4002714,1707860945.8642828,28744.9312210083,1224.1971492767334,1280.9197902679443,55.82116144459422,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
12,<s>[INST] ...,97,  Sure! He...,189,1707860945.8647704,1707860946.078888,1707860946.139992,1707860955.8290985,9964.328050613403,214.11752700805664,275.221586227417,51.537800342478654,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
12,<s>[INST] ...,107,"  Sure, I'...",542,1707860955.8293247,1707860956.0402274,1707860956.0985794,1707860985.6810555,29851.730823516846,210.90269088745117,269.2546844482422,54.681101920644366,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
12,<s>[INST] ...,129,  Title: T...,659,1707860985.681528,1707860985.8914049,1707860985.9488716,1707861020.7213173,35039.7891998291,209.87677574157715,267.34352111816406,52.845662125700514,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
12,<s>[INST] ...,54,  Certainl...,773,1707861020.7217095,1707861020.9025514,1707861020.9623685,1707861058.508432,37786.72242164612,180.84192276000977,240.65899848937988,48.63479718025484,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
13,<s>[INST] ...,167,"  Sure, I'...",482,1707860917.1132014,1707860917.3424973,1707860917.397476,1707860942.1456816,25032.480239868164,229.2959690093994,284.2745780944824,51.451571022398504,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
13,<s>[INST] ...,222,  The prod...,113,1707860942.1461713,1707860942.3375876,1707860942.3942213,1707860948.2988107,6152.639389038086,191.41626358032227,248.04997444152832,52.71954834461212,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
13,<s>[INST] ...,247,  Hey ther...,201,1707860948.299269,1707860948.492424,1707860948.5590124,1707860960.3339567,12034.687757492065,193.15505027770996,259.74345207214355,58.87472152709961,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
13,<s>[INST] ...,57,  OH MY OH...,337,1707860960.3342123,1707860960.4962814,1707860960.5535932,1707860978.697641,18363.428592681885,162.06908226013184,219.38085556030273,54.000142074766615,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
13,<s>[INST] ...,226,  Based on...,10,1707860978.6980648,1707860978.9240246,1707860978.9802654,1707860979.3977299,699.6650695800781,225.95977783203125,282.20057487487793,46.384943856133354,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
13,<s>[INST] ...,76,"  Ah, the ...",655,1707860979.3979566,1707860979.5806046,1707860979.6418383,1707861014.9100363,35512.07971572876,182.6479434967041,243.8817024230957,53.926908277225785,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
13,<s>[INST] ...,185,"  Sure, I'...",291,1707861014.9104857,1707861015.1406903,1707861015.199439,1707861031.5090098,16598.52409362793,230.20458221435547,288.9533042907715,56.239899273576405,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
13,<s>[INST] ...,231,  One sign...,570,1707861031.5094798,1707861031.7079115,1707861031.7649276,1707861064.2236743,32714.194536209106,198.43173027038574,255.4478645324707,57.04524898361447,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
14,<s>[INST] ...,107,  Sure! Ba...,216,1707860916.616801,1707860916.8011973,1707860916.8541849,1707860927.9324427,11315.641641616821,184.39626693725586,237.38384246826172,51.52678046115609,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
14,<s>[INST] ...,56,  Certainl...,97,1707860927.9326718,1707860928.0922022,1707860928.1511822,1707860933.377355,5444.683313369751,159.5304012298584,218.51038932800293,54.43930129210154,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
14,<s>[INST] ...,154,  Sure! Ba...,26,1707860933.3776166,1707860933.6074586,1707860933.66545,1707860934.939515,1561.8984699249268,229.841947555542,287.83345222473145,50.96260070800781,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
14,<s>[INST] ...,85,  Hey ther...,335,1707860934.939734,1707860935.6898627,1707860935.752338,1707860954.0652263,19125.492334365845,750.1287460327148,812.6039505004883,54.829007137321426,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
14,<s>[INST] ...,61,"  Ah, the ...",521,1707860954.0656528,1707860954.2453718,1707860954.3039796,1707860982.587507,28521.854162216187,179.7189712524414,238.3267879486084,54.39139879666842,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
14,<s>[INST] ...,61,"  Sure, I'...",61,1707860982.5879335,1707860982.7804148,1707860982.8441994,1707860986.2502353,3662.301778793335,192.48127937316895,256.26587867736816,56.76726500193278,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
14,<s>[INST] ...,103,"  Ooh, I k...",22,1707860986.2504704,1707860986.449254,1707860986.5114517,1707860987.6692572,1418.7867641448975,198.78363609313965,260.98132133483887,55.13359251476469,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
14,<s>[INST] ...,77,"  Ah, the ...",529,1707860987.6694849,1707860988.2945902,1707860988.3586235,1707861018.5292563,30859.771490097046,625.1053810119629,689.138650894165,57.14135007424788,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
14,<s>[INST] ...,233,  The stor...,495,1707861018.529526,1707861018.7594042,1707861018.817301,1707861043.318201,24788.67506980896,229.87818717956543,287.77503967285156,49.596963623757304,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
15,<s>[INST] ...,132,"  Ooh, let...",110,1707860916.957526,1707860917.157982,1707860917.33425,1707860922.8778634,5920.337438583374,200.4561424255371,376.7240047454834,50.85883884254945,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
15,<s>[INST] ...,254,"  Sure, I'...",378,1707860922.878114,1707860923.0838275,1707860923.1393557,1707860944.09745,21219.33603286743,205.71351051330566,261.2416744232178,55.59176222398996,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
15,<s>[INST] ...,132,"  Sure, I'...",346,1707860944.097861,1707860944.3360503,1707860944.408556,1707860964.6935947,20595.733642578125,238.1892204284668,310.69493293762207,58.79721365113189,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
15,<s>[INST] ...,85,"  Sure, I'...",195,1707860964.6940184,1707860964.9103463,1707860964.9714088,1707860975.9452457,11251.227378845215,216.32790565490723,277.3904800415039,56.566169581462425,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
15,<s>[INST] ...,70,  I apolog...,127,1707860975.9454806,1707860976.1279268,1707860976.1887887,1707860983.3970025,7451.521873474121,182.44624137878418,243.30806732177734,57.20804608057416,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
15,<s>[INST] ...,154,"  Sure, I'...",125,1707860983.3972714,1707860983.621548,1707860983.6909719,1707860989.533641,6136.369705200195,224.27654266357422,293.7004566192627,47.118300391781716,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
15,<s>[INST] ...,73,"  Ah, hell...",438,1707860989.5338786,1707860989.7352815,1707860989.7986104,1707861013.7854674,24251.588821411133,201.4029026031494,264.73188400268555,54.889832808714985,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
15,<s>[INST] ...,69,  OH OH! *...,52,1707861013.7857332,1707861014.50745,1707861014.5691102,1707861017.4391305,3653.39732170105,721.7168807983398,783.376932144165,56.274909599154604,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
15,<s>[INST] ...,146,  Title: K...,607,1707861017.4393735,1707861017.6469383,1707861017.706881,1707861050.127371,32687.997579574585,207.5648307800293,267.50755310058594,53.499158459528054,,,1000,2048,1024,16,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,101,  Certainl...,95,1707860631.6943998,1707860631.8710418,1707860631.9139366,1707860635.843343,4148.943185806274,176.64194107055664,219.53678131103516,41.802195792502545,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,145,  Based on...,454,1707860635.8435745,1707860636.0444314,1707860636.087861,1707860659.1622348,23318.660259246826,200.85692405700684,244.28653717041016,50.936807333502024,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,151,"  No, the ...",296,1707860659.162764,1707860659.3662646,1707860659.4105296,1707860672.252214,13089.449882507324,203.50050926208496,247.76554107666016,43.531133360781915,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,99,  As an AI...,723,1707860672.2526326,1707860672.4366,1707860672.4975324,1707860707.3526282,35099.995613098145,183.96735191345215,244.89974975585938,48.27575604341037,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,229,  Based on...,380,1707860707.3530543,1707860707.5784857,1707860707.650358,1707860727.3381822,19985.127925872803,225.4314422607422,297.3036766052246,51.94676582920205,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,62,  The sent...,276,1707860727.3386104,1707860727.4939601,1707860727.5398366,1707860740.5778255,13239.21513557434,155.3497314453125,201.22623443603516,47.41086873141202,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,85,  Certainl...,183,1707860740.5782843,1707860740.7553086,1707860740.801273,1707860748.5089467,7930.662393569946,177.02436447143555,222.98884391784668,42.34985466841813,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,168,  The sent...,77,1707860748.5092344,1707860748.7327616,1707860748.7890277,1707860752.8729575,4363.723039627075,223.527193069458,279.79326248168945,53.73591812033402,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,145,"  Sure, I'...",170,1707860631.714601,1707860631.9170907,1707860631.9609022,1707860639.570967,7856.365919113159,202.48961448669434,246.30117416381836,45.02996890502568,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,167,"  Sure, I'...",482,1707860639.571211,1707860639.7704308,1707860639.8137438,1707860663.0663855,23495.174407958984,199.2197036743164,242.53273010253906,48.34229039055394,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,74,"  Sure, I'...",431,1707860663.066877,1707860663.246395,1707860663.2883656,1707860684.8206131,21753.7362575531,179.5182228088379,221.48871421813965,50.07499428682549,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,218,  Lombardo...,400,1707860684.821038,1707860685.0177917,1707860685.061679,1707860704.2431903,19422.152280807495,196.75374031066895,240.64087867736816,48.073963413859964,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,247,  Hey ther...,201,1707860704.2436256,1707860704.4459941,1707860704.5042505,1707860714.7050629,10461.437225341797,202.36849784851074,260.62488555908203,51.004061698913574,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,207,"  Sure, I'...",446,1707860714.70556,1707860714.915323,1707860714.9728074,1707860737.5529315,22847.371578216553,209.7630500793457,267.24743843078613,50.74185199951857,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,226,"  Sure, I'...",55,1707860737.5534008,1707860737.750345,1707860737.8067544,1707860740.5640197,3010.6189250946045,196.9442367553711,253.35359573364258,51.06046906224004,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,60,  Physical...,598,1707860740.564217,1707860740.7251105,1707860740.7688293,1707860770.929496,30365.278959274292,160.89344024658203,204.61225509643555,50.52037973899139,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
2,<s>[INST] ...,112,"  Sure, I'...",643,1707860631.7388616,1707860632.0883293,1707860632.1442857,1707860666.1751692,34436.30766868591,349.4677543640137,405.4241180419922,53.00760677670392,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
2,<s>[INST] ...,56,  Certainl...,97,1707860666.175602,1707860666.32615,1707860666.3684125,1707860670.3702025,4194.600582122803,150.54798126220703,192.8105354309082,41.6853129863739,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
2,<s>[INST] ...,154,  Sure! Ba...,26,1707860670.3704305,1707860670.595552,1707860670.6400898,1707860671.8584538,1488.023281097412,225.12149810791016,269.65928077697754,48.73456001281738,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
2,<s>[INST] ...,194,"  Sure, I'...",284,1707860671.8586996,1707860672.056697,1707860672.1138291,1707860687.435445,15576.745510101318,197.9973316192627,255.12957572937012,54.13998563382314,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
2,<s>[INST] ...,61,"  Ah, a qu...",513,1707860687.435874,1707860687.5853639,1707860687.6276505,1707860710.051651,22615.777015686035,149.4898796081543,191.77651405334473,43.79687597975135,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
2,<s>[INST] ...,227,  Based on...,5,1707860710.0520725,1707860710.2459855,1707860710.290402,1707860710.4227033,370.63074111938477,193.91298294067383,238.32941055297852,33.07533264160156,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
2,<s>[INST] ...,132,"  Sure, I'...",217,1707860710.422928,1707860710.6129675,1707860710.6559963,1707860719.9761052,9553.177118301392,190.03939628601074,233.06822776794434,43.14865227098818,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
2,<s>[INST] ...,57,  OH MY OH...,337,1707860719.976332,1707860720.1339972,1707860720.182204,1707860734.6144586,14638.126611709595,157.66525268554688,205.8720588684082,42.95313855012258,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
2,<s>[INST] ...,77,"  Sure, I'...",592,1707860734.6148255,1707860734.7971506,1707860734.8571787,1707860762.1362674,27521.44193649292,182.3251247406006,242.3532009124756,46.157510550897534,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,54,"  ""An Even...",454,1707860631.7082596,1707860631.870736,1707860631.9138014,1707860651.5524557,19844.1960811615,162.4763011932373,205.54184913635254,43.352437598289505,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,61,  Certainl...,304,1707860651.5528803,1707860651.7136166,1707860651.7721612,1707860667.2333786,15680.498361587524,160.7363224029541,219.28095817565918,51.027120143273486,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,68,"  Sure, I'...",70,1707860667.2337408,1707860667.4364078,1707860667.4915152,1707860670.965673,3731.9321632385254,202.6669979095459,257.77435302734375,50.3501131914664,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,63,"  Ooh, you...",57,1707860670.965903,1707860671.140134,1707860671.1954017,1707860673.6224868,2656.583786010742,174.23105239868164,229.49862480163574,43.34080645016262,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,142,"  Sure, I'...",60,1707860673.6227353,1707860673.8190532,1707860673.861914,1707860676.369471,2746.7358112335205,196.3179111480713,239.17865753173828,42.50096870680987,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,147,"  No, the ...",124,1707860676.3696985,1707860676.5610764,1707860676.6038404,1707860681.8548515,5485.152959823608,191.3778781890869,234.14182662963867,42.69114742434122,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,68,"  Sure, I'...",472,1707860681.855077,1707860682.0575647,1707860682.1216557,1707860706.786206,24931.128978729248,202.48770713806152,266.57867431640625,52.36634884164085,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,180,  Certainl...,407,1707860706.7866316,1707860706.9814718,1707860707.0243294,1707860727.1382575,20351.62591934204,194.8401927947998,237.69783973693848,49.54169477735247,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,61,"  Ooh, tha...",68,1707860727.138676,1707860727.3162823,1707860727.3722265,1707860730.7911255,3652.449607849121,177.60634422302246,233.5505485534668,51.02834416859186,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,85,"  Sure, I'...",195,1707860730.7913592,1707860730.9834304,1707860731.0426934,1707860740.5385592,9747.200012207031,192.07119941711426,251.33419036865234,48.947761968239064,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,109,  As an AI...,152,1707860740.538798,1707860740.7523544,1707860740.809272,1707860748.7616394,8222.841262817383,213.55628967285156,270.4739570617676,52.66468414407692,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,226,  Based on...,10,1707860748.761871,1707860748.9512343,1707860748.9953213,1707860749.3389986,577.1274566650391,189.3632411956787,233.45017433166504,38.18636470370822,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
3,<s>[INST] ...,248,  Sure! He...,54,1707860749.3392637,1707860749.5360081,1707860749.5962934,1707860752.3897367,3050.4729747772217,196.74444198608398,257.02977180480957,52.70647552778136,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
4,<s>[INST] ...,132,"  Ooh, let...",110,1707860631.7323465,1707860631.9302382,1707860632.1428416,1707860637.8988607,6166.514158248901,197.8917121887207,410.4950428009033,52.80751482062384,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
4,<s>[INST] ...,107,"  Ooh, you...",37,1707860637.8991323,1707860638.0990553,1707860638.1590874,1707860639.9136555,2014.5232677459717,199.92303848266602,259.95516777038574,48.73800277709961,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
4,<s>[INST] ...,118,  Hello! I...,493,1707860639.9138834,1707860640.1069908,1707860640.1658053,1707860662.071603,22157.719612121582,193.10736656188965,251.9218921661377,44.523979105600496,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
4,<s>[INST] ...,106,  As an AI...,241,1707860662.0720348,1707860662.2495737,1707860662.29207,1707860672.6159675,10543.932676315308,177.53887176513672,220.03507614135742,43.01624000072479,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
4,<s>[INST] ...,85,  Hey ther...,335,1707860672.6164207,1707860672.7955558,1707860672.8385189,1707860687.2455626,14629.141807556152,179.13508415222168,222.09811210632324,43.13486136362224,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
4,<s>[INST] ...,222,  The prod...,113,1707860687.2459755,1707860687.468471,1707860687.5270472,1707860693.272787,6026.811599731445,222.49555587768555,281.07166290283203,51.30124943596976,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
4,<s>[INST] ...,132,"  Sure, I'...",346,1707860693.2730007,1707860693.4854167,1707860693.5412412,1707860710.999726,17726.725339889526,212.4159336090088,268.24045181274414,50.60430402341096,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
4,<s>[INST] ...,118,"  Sure, I'...",219,1707860711.0001955,1707860711.1714172,1707860711.2142315,1707860720.5721977,9572.002172470093,171.22173309326172,214.0359878540039,42.926450388147195,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
4,<s>[INST] ...,54,  Ooh ooh!...,296,1707860720.5724196,1707860720.7258198,1707860720.7683258,1707860733.3996427,12827.223062515259,153.40018272399902,195.9061622619629,42.81802339068914,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
4,<s>[INST] ...,86,"  Sure, I'...",462,1707860733.4000556,1707860733.5795777,1707860733.635276,1707860755.0014338,21601.378202438354,179.52203750610352,235.22043228149414,46.34741381812768,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
5,<s>[INST] ...,107,  Sure! Ba...,216,1707860631.7030976,1707860631.8784037,1707860631.9216006,1707860641.4347124,9731.614828109741,175.3060817718506,218.50299835205078,44.24703176631484,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
5,<s>[INST] ...,213,"  Sure, I'...",246,1707860641.4349508,1707860641.6673074,1707860641.7271962,1707860654.6819558,13247.004985809326,232.35654830932617,292.24538803100586,52.87656978685029,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
5,<s>[INST] ...,202,  I cannot...,159,1707860654.6822085,1707860654.8878736,1707860654.946458,1707860662.6696603,7987.451791763306,205.66511154174805,264.2495632171631,48.88102676295027,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
5,<s>[INST] ...,254,"  Sure, I'...",378,1707860662.6698925,1707860662.8660762,1707860662.9107802,1707860682.7623098,20092.417240142822,196.1836814880371,240.88764190673828,52.65657718365009,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
5,<s>[INST] ...,193,"  Sure, I'...",93,1707860682.7627184,1707860682.951341,1707860682.9946437,1707860686.9040082,4141.289710998535,188.62247467041016,231.92524909973145,42.49309197716091,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
5,<s>[INST] ...,133,"  Sure, I'...",209,1707860686.9042814,1707860687.099404,1707860687.1413455,1707860697.2002406,10295.95923423767,195.12271881103516,237.06412315368652,48.36007264944223,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
5,<s>[INST] ...,249,"  Sure, I'...",301,1707860697.2006857,1707860697.3927913,1707860697.4364128,1707860712.1491728,14948.487043380737,192.10553169250488,235.72707176208496,49.04253323872884,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
5,<s>[INST] ...,107,"  Sure, I'...",529,1707860712.1495914,1707860712.324476,1707860712.3669505,1707860736.6678321,24518.240690231323,174.88455772399902,217.35906600952148,46.024397015571594,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
5,<s>[INST] ...,239,  Based on...,348,1707860736.6682985,1707860736.8614712,1707860736.9054878,1707860754.2627223,17594.42377090454,193.17269325256348,237.18929290771484,50.0208486397603,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
6,<s>[INST] ...,132,"  Sure, I'...",173,1707860631.730795,1707860632.087537,1707860632.1434667,1707860641.1656032,9434.808254241943,356.74214363098145,412.6718044281006,52.4542816849642,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
6,<s>[INST] ...,131,  The corr...,414,1707860641.1658363,1707860641.3707616,1707860641.430795,1707860663.6225214,22456.685066223145,204.9252986907959,264.95862007141113,53.73299381634802,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
6,<s>[INST] ...,197,  The Ital...,639,1707860663.622985,1707860663.8143268,1707860663.8806605,1707860695.693735,32070.74999809265,191.34187698364258,257.6756477355957,49.86375290024617,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
